sku,model,color_id,color_name,storage_id,storage_name,trocable_id,product_id,cellphone_condition_id,cellphone_condition_type,enable_membership,product_name,condition_name,price_new,price_current,price_invoice_current,price_one_installment_current,featured,discount,stock,super_discount,installments,installment_value,interest,installments_info,urlHash,url,title,images
10490.0,LG G5 SE,7.0,Prata,17.0,32GB,10490.0,744.0,15.0,used,False,LG G5 SE Prata,Bom,2499,849,849.00,849.00,False,66.0,0.0,True,12.0,70.75,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#744-lg-g5-se-prata-bom-15,https://www.trocafone.com/celulares/lg/lg-g/lg-g5/m/lg-g5-se#744-lg-g5-se-prata-bom-15,Comprar LG G5 SE Prata em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58c9a6af-g5-se-prata-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58c9a6af-g5-se-prata-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58c9a6af-g5-se-prata-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-prata-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-prata-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-prata-3.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-prata-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-prata-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-prata-2.jpg""}]"
10491.0,LG G5 SE,7.0,Prata,17.0,32GB,10491.0,744.0,6.0,used,False,LG G5 SE Prata,Muito Bom,2499,859,859.00,859.00,False,65.0,0.0,True,12.0,71.58,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#744-lg-g5-se-prata-muito-bom-6,https://www.trocafone.com/celulares/lg/lg-g/lg-g5/m/lg-g5-se#744-lg-g5-se-prata-muito-bom-6,Comprar LG G5 SE Prata em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58c9a6af-g5-se-prata-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58c9a6af-g5-se-prata-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58c9a6af-g5-se-prata-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-prata-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-prata-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-prata-3.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-prata-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-prata-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-prata-2.jpg""}]"
10492.0,LG G5 SE,7.0,Prata,17.0,32GB,10492.0,744.0,5.0,used,False,LG G5 SE Prata,Excelente,2499,919,919.00,919.00,False,63.0,0.0,True,12.0,76.58,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#744-lg-g5-se-prata-excelente-5,https://www.trocafone.com/celulares/lg/lg-g/lg-g5/m/lg-g5-se#744-lg-g5-se-prata-excelente-5,Comprar LG G5 SE Prata em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58c9a6af-g5-se-prata-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58c9a6af-g5-se-prata-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58c9a6af-g5-se-prata-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-prata-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-prata-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-prata-3.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-prata-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-prata-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-prata-2.jpg""}]"
10504.0,LG G5 SE,40.0,Titânio,17.0,32GB,10504.0,745.0,15.0,used,False,LG G5 SE Titânio,Bom,2499,849,849.00,849.00,False,66.0,0.0,True,12.0,70.75,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#745-lg-g5-se-titanio-bom-15,https://www.trocafone.com/celulares/lg/lg-g/lg-g5/m/lg-g5-se#745-lg-g5-se-titanio-bom-15,Comprar LG G5 SE Titânio em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/g5-se-titanium-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-titanium-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-titanium-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-titanium-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-titanium-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-titanium-3.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-titanium-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-titanium-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-titanium-2.jpg""}]"
10505.0,LG G5 SE,40.0,Titânio,17.0,32GB,10505.0,745.0,6.0,used,False,LG G5 SE Titânio,Muito Bom,2499,859,859.00,859.00,False,65.0,0.0,True,12.0,71.58,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#745-lg-g5-se-titanio-muito-bom-6,https://www.trocafone.com/celulares/lg/lg-g/lg-g5/m/lg-g5-se#745-lg-g5-se-titanio-muito-bom-6,Comprar LG G5 SE Titânio em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/g5-se-titanium-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-titanium-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-titanium-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-titanium-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-titanium-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-titanium-3.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-titanium-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-titanium-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-titanium-2.jpg""}]"
10506.0,LG G5 SE,40.0,Titânio,17.0,32GB,10506.0,745.0,5.0,used,False,LG G5 SE Titânio,Excelente,2499,919,919.00,919.00,False,63.0,0.0,True,12.0,76.58,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#745-lg-g5-se-titanio-excelente-5,https://www.trocafone.com/celulares/lg/lg-g/lg-g5/m/lg-g5-se#745-lg-g5-se-titanio-excelente-5,Comprar LG G5 SE Titânio em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/g5-se-titanium-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-titanium-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-titanium-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-titanium-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-titanium-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-titanium-3.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-titanium-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-titanium-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-titanium-2.jpg""}]"
10518.0,LG G5 SE,8.0,Dourado,17.0,32GB,10518.0,746.0,15.0,used,False,LG G5 SE Dourado,Bom,2499,849,849.00,849.00,False,66.0,0.0,True,12.0,70.75,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#746-lg-g5-se-dourado-bom-15,https://www.trocafone.com/celulares/lg/lg-g/lg-g5/m/lg-g5-se#746-lg-g5-se-dourado-bom-15,Comprar LG G5 SE Dourado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/g5-se-dour-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-dour-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-dour-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-dour-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-dour-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-dour-3.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-dour-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-dour-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-dour-2.jpg""}]"
10519.0,LG G5 SE,8.0,Dourado,17.0,32GB,10519.0,746.0,6.0,used,False,LG G5 SE Dourado,Muito Bom,2499,859,859.00,859.00,False,65.0,0.0,True,12.0,71.58,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#746-lg-g5-se-dourado-muito-bom-6,https://www.trocafone.com/celulares/lg/lg-g/lg-g5/m/lg-g5-se#746-lg-g5-se-dourado-muito-bom-6,Comprar LG G5 SE Dourado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/g5-se-dour-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-dour-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-dour-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-dour-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-dour-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-dour-3.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-dour-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-dour-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-dour-2.jpg""}]"
10520.0,LG G5 SE,8.0,Dourado,17.0,32GB,10520.0,746.0,5.0,used,False,LG G5 SE Dourado,Excelente,2499,919,919.00,919.00,False,63.0,0.0,True,12.0,76.58,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#746-lg-g5-se-dourado-excelente-5,https://www.trocafone.com/celulares/lg/lg-g/lg-g5/m/lg-g5-se#746-lg-g5-se-dourado-excelente-5,Comprar LG G5 SE Dourado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/g5-se-dour-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-dour-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-dour-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-dour-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-dour-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-dour-3.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-dour-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-dour-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-dour-2.jpg""}]"
10532.0,LG G5 SE,3.0,Rosa,17.0,32GB,10532.0,747.0,15.0,used,False,LG G5 SE Rosa,Bom,2499,849,849.00,849.00,False,66.0,0.0,True,12.0,70.75,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#747-lg-g5-se-rosa-bom-15,https://www.trocafone.com/celulares/lg/lg-g/lg-g5/m/lg-g5-se#747-lg-g5-se-rosa-bom-15,Comprar LG G5 SE Rosa em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/g5-se-rosa-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-rosa-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-rosa-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-rosa-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-rosa-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-rosa-3.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-rosa-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-rosa-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-rosa-2.jpg""}]"
10533.0,LG G5 SE,3.0,Rosa,17.0,32GB,10533.0,747.0,6.0,used,False,LG G5 SE Rosa,Muito Bom,2499,859,859.00,859.00,False,65.0,0.0,True,12.0,71.58,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#747-lg-g5-se-rosa-muito-bom-6,https://www.trocafone.com/celulares/lg/lg-g/lg-g5/m/lg-g5-se#747-lg-g5-se-rosa-muito-bom-6,Comprar LG G5 SE Rosa em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/g5-se-rosa-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-rosa-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-rosa-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-rosa-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-rosa-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-rosa-3.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-rosa-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-rosa-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-rosa-2.jpg""}]"
10534.0,LG G5 SE,3.0,Rosa,17.0,32GB,10534.0,747.0,5.0,used,False,LG G5 SE Rosa,Excelente,2499,959,959.00,959.00,False,61.0,0.0,True,12.0,79.92,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#747-lg-g5-se-rosa-excelente-5,https://www.trocafone.com/celulares/lg/lg-g/lg-g5/m/lg-g5-se#747-lg-g5-se-rosa-excelente-5,Comprar LG G5 SE Rosa em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/g5-se-rosa-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-rosa-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-rosa-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-rosa-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-rosa-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-rosa-3.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g5-se-rosa-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g5-se-rosa-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g5-se-rosa-2.jpg""}]"
10546.0,LG G4 H815P,38.0,Couro Marrom,17.0,32GB,10546.0,748.0,15.0,used,False,LG G4 H815P Couro Marrom,Bom,1499,689,689.00,689.00,False,54.0,1.0,True,12.0,57.42,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#748-lg-g4-h815p-couro-marrom-bom-15,https://www.trocafone.com/celulares/lg/lg-g/lg-g4/m/g4-h815p#748-lg-g4-h815p-couro-marrom-bom-15,Comprar LG G4 H815P Couro Marrom em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/g4-h815p-dour-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-h815p-dour-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-h815p-dour-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g4-h815p-couro-marr-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-h815p-couro-marr-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-h815p-couro-marr-2.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g4-h815p-couro-marr-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-h815p-couro-marr-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-h815p-couro-marr-3.jpg""}]"
10547.0,LG G4 H815P,38.0,Couro Marrom,17.0,32GB,10547.0,748.0,6.0,used,False,LG G4 H815P Couro Marrom,Muito Bom,1499,739,739.00,739.00,False,50.0,0.0,True,12.0,61.58,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#748-lg-g4-h815p-couro-marrom-muito-bom-6,https://www.trocafone.com/celulares/lg/lg-g/lg-g4/m/g4-h815p#748-lg-g4-h815p-couro-marrom-muito-bom-6,Comprar LG G4 H815P Couro Marrom em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/g4-h815p-dour-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-h815p-dour-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-h815p-dour-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g4-h815p-couro-marr-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-h815p-couro-marr-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-h815p-couro-marr-2.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g4-h815p-couro-marr-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-h815p-couro-marr-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-h815p-couro-marr-3.jpg""}]"
10548.0,LG G4 H815P,38.0,Couro Marrom,17.0,32GB,10548.0,748.0,5.0,used,False,LG G4 H815P Couro Marrom,Excelente,1499,829,829.00,829.00,False,44.0,0.0,True,12.0,69.08,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#748-lg-g4-h815p-couro-marrom-excelente-5,https://www.trocafone.com/celulares/lg/lg-g/lg-g4/m/g4-h815p#748-lg-g4-h815p-couro-marrom-excelente-5,Comprar LG G4 H815P Couro Marrom em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/g4-h815p-dour-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-h815p-dour-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-h815p-dour-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g4-h815p-couro-marr-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-h815p-couro-marr-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-h815p-couro-marr-2.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g4-h815p-couro-marr-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-h815p-couro-marr-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-h815p-couro-marr-3.jpg""}]"
